researchmap	person_id	canonical_name	nrid	lit_count	canonical_person_id	is_canonical	merge_key	confidence
https://researchmap.jp/-----	alo:person:scholar:kaken:9000392153049	加藤, 智章	9000392153049	3	alo:person:scholar:kaken:1000090177460	False	researchmap	high
https://researchmap.jp/-----	alo:person:scholar:kaken:9000392153138	加藤, 智章	9000392153138	3	alo:person:scholar:kaken:1000090177460	False	researchmap	high
https://researchmap.jp/-----	alo:person:scholar:kaken:9000398446948	加藤, 智章	9000398446948	3	alo:person:scholar:kaken:1000090177460	False	researchmap	high
https://researchmap.jp/-----	alo:person:scholar:kaken:9000402071412	加藤, 智章	9000402071412	3	alo:person:scholar:kaken:1000090177460	False	researchmap	high
https://researchmap.jp/-a-	alo:person:scholar:kaken:9000257698382	Hamada, Akiko	9000257698382	0	alo:person:scholar:kaken:9000257698382	True	researchmap	high
https://researchmap.jp/-a-	alo:person:scholar:kaken:9000380469958	Hamada, Akiko	9000380469958	0	alo:person:scholar:kaken:9000257698382	False	researchmap	high
https://researchmap.jp/0110	alo:person:scholar:kaken:1000000441717	藤村, 一郎	1000000441717	0	alo:person:scholar:kaken:1000000441717	True	researchmap	high
https://researchmap.jp/0110	alo:person:scholar:kaken:9000005051963	藤村, 一郎	9000005051963	0	alo:person:scholar:kaken:1000000441717	False	researchmap	high
https://researchmap.jp/0110	alo:person:scholar:kaken:9000237731048	藤村, 一郎	9000237731048	0	alo:person:scholar:kaken:1000000441717	False	researchmap	high
https://researchmap.jp/0195	alo:person:scholar:kaken:1000050213971	岡村, 敏弘	1000050213971	0	alo:person:scholar:kaken:1000050213971	True	researchmap	high
https://researchmap.jp/0195	alo:person:scholar:kaken:9000254366055	岡村, 敏弘	9000254366055	0	alo:person:scholar:kaken:1000050213971	False	researchmap	high
https://researchmap.jp/0195	alo:person:scholar:kaken:9000255842713	岡村, 敏弘	9000255842713	0	alo:person:scholar:kaken:1000050213971	False	researchmap	high
https://researchmap.jp/0195	alo:person:scholar:kaken:9000413700065	岡村, 敏弘	9000413700065	0	alo:person:scholar:kaken:1000050213971	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:1000010117567	Egami, Takayoshi	1000010117567	6	alo:person:scholar:kaken:1000010117567	True	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000024047809	Egami, Takayoshi	9000024047809	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237731070	Egami, Takayoshi	9000237731070	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918354	Egami, Takayoshi	9000237918354	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918355	Egami, Takayoshi	9000237918355	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918356	Egami, Takayoshi	9000237918356	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918357	Egami, Takayoshi	9000237918357	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918358	Egami, Takayoshi	9000237918358	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918359	Egami, Takayoshi	9000237918359	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918363	Egami, Takayoshi	9000237918363	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918365	Egami, Takayoshi	9000237918365	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918367	Egami, Takayoshi	9000237918367	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918369	Egami, Takayoshi	9000237918369	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918373	Egami, Takayoshi	9000237918373	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918375	Egami, Takayoshi	9000237918375	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918377	Egami, Takayoshi	9000237918377	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918379	Egami, Takayoshi	9000237918379	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918381	Egami, Takayoshi	9000237918381	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918383	Egami, Takayoshi	9000237918383	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918385	Egami, Takayoshi	9000237918385	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000237918387	Egami, Takayoshi	9000237918387	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000238960829	Egami, Takayoshi	9000238960829	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000340943369	Egami, Takayoshi	9000340943369	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000391690134	Egami, Takayoshi	9000391690134	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0309-Milky	alo:person:scholar:kaken:9000414948875	Egami, Takayoshi	9000414948875	6	alo:person:scholar:kaken:1000010117567	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:1000080461010	Fukushima, Toshiaki	1000080461010	0	alo:person:scholar:kaken:1000080461010	True	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000008862099	Fukushima, Toshiaki	9000008862099	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000014663939	Fukushima, Toshiaki	9000014663939	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000242712485	Fukushima, Toshiaki	9000242712485	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000243838737	Fukushima, Toshiaki	9000243838737	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000252123886	Fukushima, Toshiaki	9000252123886	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000260180173	Fukushima, Toshiaki	9000260180173	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000265540738	Fukushima, Toshiaki	9000265540738	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000276434324	Fukushima, Toshiaki	9000276434324	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000288824787	Fukushima, Toshiaki	9000288824787	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000298892678	Fukushima, Toshiaki	9000298892678	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000323833027	Fukushima, Toshiaki	9000323833027	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000356879485	Fukushima, Toshiaki	9000356879485	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000359875915	Fukushima, Toshiaki	9000359875915	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000377377471	Fukushima, Toshiaki	9000377377471	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000381072669	Fukushima, Toshiaki	9000381072669	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000388453746	Fukushima, Toshiaki	9000388453746	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000388502928	Fukushima, Toshiaki	9000388502928	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000398174551	Fukushima, Toshiaki	9000398174551	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000399157011	Fukushima, Toshiaki	9000399157011	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000402596979	Fukushima, Toshiaki	9000402596979	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/0322	alo:person:scholar:kaken:9000403434785	Fukushima, Toshiaki	9000403434785	0	alo:person:scholar:kaken:1000080461010	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:1000040582771	大川,  謙蔵	1000040582771	0	alo:person:scholar:kaken:1000040582771	True	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000018152511	大川,  謙蔵	9000018152511	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000018912174	大川,  謙蔵	9000018912174	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000315699585	大川,  謙蔵	9000315699585	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000318604407	大川,  謙蔵	9000318604407	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000336046717	大川,  謙蔵	9000336046717	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000342797518	大川,  謙蔵	9000342797518	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/04161027	alo:person:scholar:kaken:9000409205760	大川,  謙蔵	9000409205760	0	alo:person:scholar:kaken:1000040582771	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:1000090513622	Sato, Katsuhiko	1000090513622	0	alo:person:scholar:kaken:1000090513622	True	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000002343518	Sato, Katsuhiko	9000002343518	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000002744259	Sato, Katsuhiko	9000002744259	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000003869412	Sato, Katsuhiko	9000003869412	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000003977962	Sato, Katsuhiko	9000003977962	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000004954384	Sato, Katsuhiko	9000004954384	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000006332245	Sato, Katsuhiko	9000006332245	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000014388087	Sato, Katsuhiko	9000014388087	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000242669570	Sato, Katsuhiko	9000242669570	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000311495151	Sato, Katsuhiko	9000311495151	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000312257507	Sato, Katsuhiko	9000312257507	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000323843701	Sato, Katsuhiko	9000323843701	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000341541526	Sato, Katsuhiko	9000341541526	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000345285113	Sato, Katsuhiko	9000345285113	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000380122550	Sato, Katsuhiko	9000380122550	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000390891042	Sato, Katsuhiko	9000390891042	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000395370809	Sato, Katsuhiko	9000395370809	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000398385799	Sato, Katsuhiko	9000398385799	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/0ktuqYD	alo:person:scholar:kaken:9000404527098	Sato, Katsuhiko	9000404527098	0	alo:person:scholar:kaken:1000090513622	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:1000010812711	Hirami, Kenta	1000010812711	0	alo:person:scholar:kaken:1000010812711	True	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000241547921	Hirami, Kenta	9000241547921	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000270288804	Hirami, Kenta	9000270288804	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000347670466	Hirami, Kenta	9000347670466	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000405843286	Hirami, Kenta	9000405843286	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000406221410	Hirami, Kenta	9000406221410	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000409606107	Hirami, Kenta	9000409606107	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000409806049	Hirami, Kenta	9000409806049	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000410908984	Hirami, Kenta	9000410908984	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/10812711	alo:person:scholar:kaken:9000411531841	Hirami, Kenta	9000411531841	0	alo:person:scholar:kaken:1000010812711	False	researchmap	high
https://researchmap.jp/1947	alo:person:scholar:kaken:1000010323627	Yokota, Kohei	1000010323627	1	alo:person:scholar:kaken:1000010323627	True	researchmap	high
https://researchmap.jp/1947	alo:person:scholar:kaken:9000002466510	Yokota, Kohei	9000002466510	1	alo:person:scholar:kaken:1000010323627	False	researchmap	high
https://researchmap.jp/1947	alo:person:scholar:kaken:9000022046450	Yokota, Kohei	9000022046450	1	alo:person:scholar:kaken:1000010323627	False	researchmap	high
https://researchmap.jp/1947	alo:person:scholar:kaken:9000403104202	Yokota, Kohei	9000403104202	1	alo:person:scholar:kaken:1000010323627	False	researchmap	high
https://researchmap.jp/1947	alo:person:scholar:kaken:9000412568387	Yokota, Kohei	9000412568387	1	alo:person:scholar:kaken:1000010323627	False	researchmap	high
https://researchmap.jp/1947	alo:person:scholar:kaken:9000413258091	Yokota, Kohei	9000413258091	1	alo:person:scholar:kaken:1000010323627	False	researchmap	high
https://researchmap.jp/1979takeshimaeda	alo:person:scholar:kaken:1000080456095	前田, 健	1000080456095	16	alo:person:scholar:kaken:9000303724488	False	researchmap	high
https://researchmap.jp/1979takeshimaeda	alo:person:scholar:kaken:9000005811670	前田, 健	9000005811670	16	alo:person:scholar:kaken:9000303724488	False	researchmap	high
https://researchmap.jp/1979takeshimaeda	alo:person:scholar:kaken:9000303724488	前田, 健	9000303724488	19	alo:person:scholar:kaken:9000303724488	True	researchmap	high
https://researchmap.jp/1979takeshimaeda	alo:person:scholar:kaken:9000414104014	前田, 健	9000414104014	16	alo:person:scholar:kaken:9000303724488	False	researchmap	high
https://researchmap.jp/1979takeshimaeda	alo:person:scholar:kaken:9000414108270	前田, 健	9000414108270	16	alo:person:scholar:kaken:9000303724488	False	researchmap	high
https://researchmap.jp/1979takeshimaeda	alo:person:scholar:kaken:9000414374066	前田, 健	9000414374066	16	alo:person:scholar:kaken:9000303724488	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:1000000805137	長村, 知幸	1000000805137	0	alo:person:scholar:kaken:1000000805137	True	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000019222448	長村, 知幸	9000019222448	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000241149234	長村, 知幸	9000241149234	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000369329545	長村, 知幸	9000369329545	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000408573848	長村, 知幸	9000408573848	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000410169407	長村, 知幸	9000410169407	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000411769440	長村, 知幸	9000411769440	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/19850502	alo:person:scholar:kaken:9000414200939	長村, 知幸	9000414200939	0	alo:person:scholar:kaken:1000000805137	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000006649849	Kojima, Nobuyasu	9000006649849	21	alo:person:scholar:kaken:9000006649849	True	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000010183233	Kojima, Nobuyasu	9000010183233	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000024944375	Kojima, Nobuyasu	9000024944375	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000242243992	Kojima, Nobuyasu	9000242243992	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000305644485	Kojima, Nobuyasu	9000305644485	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000314398927	Kojima, Nobuyasu	9000314398927	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000356522437	Kojima, Nobuyasu	9000356522437	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000356675202	Kojima, Nobuyasu	9000356675202	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000361329576	Kojima, Nobuyasu	9000361329576	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000403964332	Kojima, Nobuyasu	9000403964332	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000406035406	Kojima, Nobuyasu	9000406035406	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2001	alo:person:scholar:kaken:9000408682837	Kojima, Nobuyasu	9000408682837	13	alo:person:scholar:kaken:9000006649849	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:1000000646226	李, 艶紅	1000000646226	1	alo:person:scholar:kaken:1000000646226	True	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000016970548	李, 艶紅	9000016970548	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000240516778	李, 艶紅	9000240516778	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000241773438	李, 艶紅	9000241773438	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000264274007	李, 艶紅	9000264274007	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000267817411	李, 艶紅	9000267817411	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000339171408	李, 艶紅	9000339171408	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000399243882	李, 艶紅	9000399243882	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/2018-0401	alo:person:scholar:kaken:9000412011325	李, 艶紅	9000412011325	1	alo:person:scholar:kaken:1000000646226	False	researchmap	high
https://researchmap.jp/20434227	alo:person:scholar:kaken:1000020434227	Kosaka, Ryo	1000020434227	0	alo:person:scholar:kaken:1000020434227	True	researchmap	high
